"CARD.ARO_3000180" "CARD.ARO_3000195" "CARD.ARO_3003559" "CARD.ARO_3000578" "CARD.ARO_3004454" "CARD.ARO_3000190" "CARD.ARO_3000205" "CARD.ARO_3000378" "CARD.ARO_3002654" "CARD.ARO_3000498" "CARD.ARO_3000595" "CARD.ARO_3000250" "CARD.ARO_3002932" "CARD.ARO_3002956" "CARD.ARO_3002950" "CARD.ARO_3002242" "CARD.ARO_3004460" "CARD.ARO_3003361" "CARD.ARO_3000800" "CARD.ARO_3000801" "CARD.ARO_3000802" "CARD.ARO_3002686" "CARD.ARO_3002897" "CARD.ARO_3000464" "CARD.ARO_3002660" "CARD.ARO_3000593" "CARD.ARO_3000522" "CARD.ARO_3000230" "CARD.ARO_3001216" "CARD.ARO_3003378" "CARD.ARO_3003577" "CARD.ARO_3000792" "CARD.ARO_3000793" "CARD.ARO_3000794" "CARD.ARO_3003578" "CARD.ARO_3000833" "CARD.ARO_3000074" "CARD.ARO_3003308" "CARD.ARO_3002986" "CARD.ARO_3000656" "CARD.ARO_3000499" "CARD.ARO_3000502" "CARD.ARO_3000796" "CARD.ARO_3003381" "CARD.ARO_3001214" "CARD.ARO_3002867" "CARD.ARO_3000375" "CARD.ARO_3001816" "CARD.ARO_3000596" "CARD.ARO_3003693" "CARD.ARO_3003030" "CARD.ARO_3003031" "CARD.ARO_3002528" "CARD.ARO_3002705" "CARD.ARO_3002635" "CARD.ARO_3003311" "CARD.ARO_3000167" "CARD.ARO_3000774" "CARD.ARO_3000412" "CARD.ARO_3003297" "CARD.ARO_3000005" "CARD.ARO_3002944" "CARD.ARO_3002923" "CARD.ARO_3003070" "CARD.ARO_3002957" "CARD.ARO_3002695" "CARD.ARO_3002604" "CARD.ARO_3003369" "CARD.ARO_3001796" "CARD.ARO_3003839" "CARD.ARO_3002372" "CARD.ARO_3002628" "CARD.ARO_3004191" "CARD.ARO_3000781" "CARD.ARO_3000782" "CARD.ARO_3002837" "CARD.ARO_3002965" "CARD.ARO_3002909" "CARD.ARO_3003069" "CARD.ARO_3002972" "CARD.ARO_3002539" "CARD.ARO_3002881" "CARD.ARO_3002882" "CARD.ARO_3004042" "CARD.ARO_3003773" "CARD.ARO_3002860" "CARD.ARO_3002639" "CARD.ARO_3003380" "CARD.ARO_3001329" "CARD.ARO_3000621" "CARD.ARO_3002968" "CARD.ARO_3002667" "CARD.ARO_3000194" "CARD.ARO_3002804" "CARD.ARO_3002848" "CARD.ARO_3003379" "CARD.ARO_3002859" "CARD.ARO_3002612" "CARD.ARO_3000768" "CARD.ARO_3000413" "CARD.ARO_3002934" "CARD.ARO_3000237" "CARD.ARO_3002507" "CARD.ARO_3003022" "CARD.ARO_3003097" "CARD.ARO_3002999" "CARD.ARO_3001654" "CARD.ARO_3000858" "CARD.ARO_3000813" "CARD.ARO_3002795" "CARD.ARO_3002872" "CARD.ARO_3000410" "CARD.ARO_3002756" "CARD.ARO_3001970" "CARD.ARO_3004032" "CARD.ARO_3004033" "CARD.ARO_3001777" "CARD.ARO_3003583" "CARD.ARO_3001677" "CARD.ARO_3002666" "CARD.ARO_3000823" "CARD.ARO_3000567" "CARD.ARO_3003078" "CARD.ARO_3002630" "CARD.ARO_3003206" "CARD.ARO_3002836" "CARD.ARO_3002669" "CARD.ARO_3002647" "CARD.ARO_3002930" "CARD.ARO_3000013" "CARD.ARO_3002863" "CARD.ARO_3002858" "CARD.ARO_3004128" "CARD.ARO_3003775" "CARD.ARO_3003163" "CARD.ARO_3003209" "CARD.ARO_3003573" "CARD.ARO_3003817" "CARD.ARO_3003574" "CARD.ARO_3003167" "CARD.ARO_3003808" "CARD.ARO_3002578" "CARD.ARO_3000620" "CARD.ARO_3003818" "CARD.ARO_3003801" "CARD.ARO_3002831" "CARD.ARO_3003838" "CARD.ARO_3004035" "CARD.ARO_3004036" "CARD.ARO_3004114" "CARD.ARO_3000316" "CARD.ARO_3000206" "CARD.ARO_3000254" "CARD.ARO_3000829" "CARD.ARO_3000027" "CARD.ARO_3003033" "CARD.ARO_3003702" "CARD.ARO_3004126" "CARD.ARO_3000166" "CARD.ARO_3000753" "CARD.ARO_3002895" "CARD.ARO_3003704" "CARD.ARO_3003705" "CARD.ARO_3003698" "CARD.ARO_3003699" "CARD.ARO_3003700" "CARD.ARO_3003303" "CARD.ARO_3000795" "CARD.ARO_3000518" "CARD.ARO_3003550" "CARD.ARO_3003549" "CARD.ARO_3003548" "CARD.ARO_3003576" "CARD.ARO_3002665" "CARD.ARO_3002069" "CARD.ARO_3003199" "CARD.ARO_3001855" "CARD.ARO_3004122" "CARD.ARO_3002683" "CARD.ARO_3002655" "CARD.ARO_3002685" "CARD.ARO_3002533" "CARD.ARO_3002688" "CARD.ARO_3002645" "CARD.ARO_3004039" "CARD.ARO_3000191" "CARD.ARO_3004359" "CARD.ARO_3002854" "CARD.ARO_3003389" "CARD.ARO_3003374" "CARD.ARO_3004041" "CARD.ARO_3000196" "CARD.ARO_3003479" "CARD.ARO_3002641" "CARD.ARO_3000168" "CARD.ARO_3002415" "CARD.ARO_3000186" "CARD.ARO_3000777" "CARD.ARO_3002835" "CARD.ARO_3001338" "CARD.ARO_3000556" "CARD.ARO_3002629" "CARD.ARO_3003918" "CARD.ARO_3003295" "CARD.ARO_3002525" "CARD.ARO_3003889" "CARD.ARO_3003899" "CARD.ARO_3003900" "CARD.ARO_3003893" "CARD.ARO_3003890" "CARD.ARO_3003585" "CARD.ARO_3004089" "CARD.ARO_3003955" "CARD.ARO_3003679" "CARD.ARO_3003680" "CARD.ARO_3003681" "CARD.ARO_3000506" "CARD.ARO_3000377" "CARD.ARO_3000379" "CARD.ARO_3002679" "CARD.ARO_3003686" "CARD.ARO_3000149" "CARD.ARO_3003895" "CARD.ARO_3003896" "CARD.ARO_3004077" "CARD.ARO_3003709" "CARD.ARO_3004107" "CARD.ARO_3000814" "CARD.ARO_3000803" "CARD.ARO_3000804" "CARD.ARO_3000805" "CARD.ARO_3004072" "CARD.ARO_3004075" "CARD.ARO_3004074" "CARD.ARO_3004073" "CARD.ARO_3003684" "CARD.ARO_3002985" "CARD.ARO_3000819" "CARD.ARO_3003692" "CARD.ARO_3003710" "CARD.ARO_3004056" "CARD.ARO_3000818" "CARD.ARO_3000806" "CARD.ARO_3000807" "CARD.ARO_3000808" "CARD.ARO_3000809" "CARD.ARO_3004069" "CARD.ARO_3004059" "CARD.ARO_3003582" "CARD.ARO_3003685" "CARD.ARO_3003682" "CARD.ARO_3004038" "CARD.ARO_3000676" "CARD.ARO_3004127" "CARD.ARO_3000832" "CARD.ARO_3000830" "CARD.ARO_3003288" "CARD.ARO_3000822" "CARD.ARO_3000025" "CARD.ARO_3000216" "CARD.ARO_3003807" "CARD.ARO_3003841" "CARD.ARO_3003751" "CARD.ARO_3003950" "CARD.ARO_3003390" "CARD.ARO_3004049" "CARD.ARO_3004045" "CARD.ARO_3003820" "CARD.ARO_3003952" "CARD.ARO_3000516" "CARD.ARO_3000024" "CARD.ARO_3003511" "CARD.ARO_3004290" "CARD.ARO_3000826" "CARD.ARO_3003926" "CARD.ARO_3002597" "CARD.ARO_3004054" "CARD.ARO_3003316" "CARD.ARO_3000616" "CARD.ARO_3002644" "CARD.ARO_3003386" "CARD.ARO_3003924" "CARD.ARO_3003907" "CARD.ARO_3002459" "CARD.ARO_3003925" "CARD.ARO_3000215" "CARD.ARO_3003922" "CARD.ARO_3003923" "CARD.ARO_3000780" "CARD.ARO_3003730" "CARD.ARO_3004468" "CARD.ARO_3003966" "CARD.ARO_3003968" "CARD.ARO_3002676" "CARD.ARO_3002626" "CARD.ARO_3000615" "CARD.ARO_3002613" "CARD.ARO_3003930" "CARD.ARO_3000263" "CARD.ARO_3000828" "CARD.ARO_3000491" "CARD.ARO_3000508" "CARD.ARO_3003109"
"Sample412" 0 0 0 0 0 0.0406407885614124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00187284739914343 0.0768418271119143 0 0 0 0 0 0 0 0 0 0 0 0.0373474247431526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196807692791343 0 0.00870560889202702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20941719619615 0 0 0 0 0 0 0 0 0 0 0 0 0.464392218955258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0581832402303528 0 0 0 0 0 0.0097782348418436 0.0419309723252668 0 0 0 0 0 0 0 0 0 0 0.00483818911445386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142912663073099 0 0 0 0 0 0.00430061254618121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00336569677527225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0161272970481795 0 0 0 0 0 0 0
"Sample413" 0 0 0 0 0 0.0295253822411784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0173678719065756 0.00434196797664389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.165238542718175 0 0 0 0 0 0 0 0 0 0 0 0.00492089704019641 0.0546411294723108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0053682513165779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.366830506632823 0 0 0.295253822411784 0.00876782126546366 0.00393671763215713 0 0 0.0021395204522593 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0070298529145663 0 0 0 0 0 0 0 0 0 0.00439365807160394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00410074753349701 0 0 0 0 0 0 0
"Sample414" 0 0 0.00196628922974289 0 0 0.00929071661053516 0 0 0 0.237072089237203 0 0 0 0 0 0 0 0 0 0 0 0 0.000854318768784843 0 0 0 0 0 0.00487475871540424 0.00229400410136671 0.0127052534844925 0.00635262674224625 0.0158815668556156 0.00535267623652231 0.00508121908452726 0.00187691244657276 0.0222341935978619 0 0.0190578802267388 0.00805223301977705 0.0285868203401081 0.0127052534844925 0.00598435852530445 0.00635262674224625 0.00981592281269017 0.000166500297679842 0.0030361818988677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.025410506968985 0 0 0 0 0 0 0 0.0181965071091461 0 0 0 0 0 0 0 0.00458800820273341 0 0 0 0 0 0 0 0 0.0382494999638407 0 0 0 0 0 0 0 0 0.00325990056510006 0 0 0.0305202284790527 0.000549449536651911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0305400468092339 0 0 0 0 0 0.00565049431284009 0 0 0 0 0 0.00952894011336938 0 0 0 0 0 0.000860251538012515 0 0 0 0 0 0 0.00100712375181953 0 0 0.0127052534844925 0 0.00392533169328279 0.00382334016894451 0.0127052534844925 0.00393257845948578 0 0 0.00635262674224625 0 0 0 0 0 0 0 0 0.00672907869734234 0.00537071740610354 0.0062563748219092 0.00860251538012515 0.00488622873591109 0.00481740861287008 0.00718123023036534 0 0 0 0 0 0 0 0 0 0 0 0 0.0190578802267388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00179530755759134 0.00301258784730185 0 0 0 0.025410506968985 0.0057953787824001 0.0190578802267388 0.00970855307185552 0.0160580287095669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00250254992876368 0.00239374341012178 0.00196628922974289 0.0222341935978619 0.0142934101700541 0 0 0.00635262674224625 0.00570010149535249 0.00589886768922867 0.00630851127875844 0.00635262674224625 0.00635262674224625 0.00952894011336938 0 0.0047644700566847 0.00688201230410012 0.00741139786595397 0.00289768939120005 0.00643140435561737 0.00660673181193611 0 0.00172050307602503 0 0 0.0165168295298403 0 0 0.0285868203401081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0297286926857348 0 0 0.00802901435478346 0.00390343385627813 0.00412920738246006 0.00798367830534934 0
"Sample415" 0 0 0 0 0 0.0079603854681048 0 0 0 0.0131992716308746 0 0 0 0 0 0 0 0 0 0 0 0.00215272034998719 0.000547249269181151 0 0 0 0 0 0.00589658182822578 0.00343967273313171 0.0108859972213399 0.0136074965266749 0.0136074965266749 0.00458623031084228 0.00552313164577148 0.00321631736085042 0.0190504951373448 0.000471726546258063 0.0381009902746896 0.013368768517435 0.00816449791600492 0.0136074965266749 0.00540520000920697 0.0149682461793423 0.00645841584997144 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00111513588316107 0 0 0 0 0 0 0 0 0.0680374826333743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00589658182822578 0 0 0 0 0.0037241569441426 0 0 0 0.008304869985438 0 0 0 0 0 0 0 0 0.00512071579819608 0 0 0.0707589819387093 0.00157934099178704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00119839055318442 0 0 0 0 0 0 0 0 0 0 0 0.00816449791600492 0 0 0 0 0 0 0 0 0 0 0 0.000254528712009746 0.00302020044860345 0 0 0 0 0.00452148962322451 0.00515950909969756 0.0163289958320099 0.00758131949343315 0 0 0.0136074965266749 0 0 0 0 0 0 0 0 0.0162483588155555 0.00651727465224955 0.015009481017302 0.026534618227016 0.0119700611112984 0.00869745819663303 0.0138990857379607 0 0.000536052893475071 0 0.000471726546258063 0 0 0 0 0 0 0 0.0050542129956221 0.0544299861066995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0231327440953473 0.00806900671230897 0.0489869874960295 0.022638662376224 0.0314484364172042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00214421157390028 0.00205098498373071 0.00804079340212607 0.0217719944426797 0.0231327440953473 0 0 0.0190504951373448 0.00825521455951609 0.0109507948238478 0.00737072728528223 0.0136074965266749 0.0190504951373448 0.0299364923586847 0.000471726546258063 0.00272149930533497 0.00758131949343315 0.00997883078622825 0.00620692824023767 0.0100031298871687 0.00566071855509675 0 0.00589658182822578 0 0 0.0247656436785483 0 0 0.0190504951373448 0 0 0 0 0 0 0 0 0.00160815868042521 0 0 0 0 0 0.000737072728528223 0 0 0.00982763638037631 0.00635106145530247 0.0283035927754837 0.00495266260275881 0
"Sample416" 0 0 0 0 0 0 0 0 0 0.0136898467609324 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00263656307988328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304218816909609 0 0 0 0.0553007934128061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.454668364801978 0 0 0 0 0 0 0 0 0 0 0 0.0141244450708033 0.00823813542493207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0478529859655481 0 0 0 0 0 0.00624449150498672 0.00274641987487842 0 0 0 0 0 0 0 0 0 0 0.00823925962463526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182531290145765 0 0 0 0 0 0.00366189316650456 0 0 0 0 0 0 0 0 0.00429874415198361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00411962981231762 0 0 0 0 0 0 0
"Sample417" 0 0 0 0 0 0.0803405179204963 0 0 0 0 0 0 0 0 0 0 0 0.00122423646355042 0 0 0 0 0.00179112428411071 0 0 0 0 0 0 0 0 0 0 0 0.000637623158099177 0 0 0 0 0 0 0 0 0.00353145133716467 0.000791532196261047 0.00172049360686343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.021188708022988 0 0 0 0 0 0 0 0 0 0 0 0.00127524631619836 0 0 0 0 0 0 0 0 0.0930741879788728 0 0 0 0 0 0 0 0 0 0 0 0.559253475394623 0.000728712180684773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00241625617806004 0.00765147789719012 0 0 0 0 0 0 0 0 0 0 0.000637623158099177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00204039410591737 0.000459088673831407 0.000765147789719012 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0565032213946347 0.00624361445160342 0 0 0 0 0.0017003284215978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00510098526479342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample418" 0 0 0 0 0 0.0450961001698249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00742322636540328 0 0 0 0 0 0 0 0 0 0 0.0154174701435299 0 0 0 0.0154174701435299 0 0 0 0 0 0 0 0 0.00161634767633781 0.138530503789658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0968164862403018 0 0 0 0 0 0 0 0.00278370988702623 0 0 0.00393668812398675 0 0 0 0 0 0.0782720615813102 0 0 0 0 0 0 0 0 0.00263719884034064 0 0 0.177189185852452 0.0141962678218806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.121853442180887 0 0 0 0 0 0.00105487953613626 0.00835112966107867 0 0 0 0 0 0 0 0 0 0 0.00417556483053935 0 0 0 0 0 0.00144192166809991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00334045186443148 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0154174701435299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0148464527308066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00770873507176494 0 0 0 0 0.0095441481840899 0 0.0154174701435299 0 0.0154174701435299 0 0 0 0 0 0 0 0 0 0.00556741977405246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00139185494351312 0 0 0 0.00594151517388997 0 0.00151838721110522 0
"Sample419" 0 0 0 0 0 0.0650701181236095 0 0 0 0.00913484350581442 0 0 0.00112189858833809 0.000222842870286333 0 0 0 0 0 0 0 0 0.000897518870670473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000956913501817788 0 0 0 0 0 0 0 0 0 0 0 0.0134892940900716 0 0 0 0 0 0 0 0 0 0 0 0 0.0200215748072644 0 0 0 0.0683787681976913 0 0 0 0 0 0 0 0.00180750328121137 0 0 0 0.00090375164060569 0 0 0 0 0.106578004000354 0 0 0 0 0 0 0 0 0 0 0 0 0.0067807949967447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0124788148609346 0 0 0 0 0 0.00410969167096481 0.0180750328121137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000936260692426033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.485068153285088 0 0 0.0200215748072644 0 0 0 0 0 0.00482000874989699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00361500656242275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00090375164060569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample420" 0 0 0 0 0.221911248579447 0.0274615170117066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126259848329685 0.00488204746874784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0310299627250922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.463666034597657 0 0 0 0 0 0 0 0 0 0 0 0 0.00791026247665173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01471289944252 0 0 0 0 0 0.0134898680057506 0.0254273305663949 0 0 0 0 0 0 0 0 0 0 0.081367457812464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.027122485937488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Sample421" 0 0 0 0 0 0.136430258442679 0 0 0 0.0324739657251078 0 0 0 0 0 0 0 0 0 0 0 0 0.0036012820334344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0121136744455209 0 0 0 0 0 0 0 0 0 0 0 0.0245673818579336 0 0 0 0 0 0 0 0 0 0 0 0 0.00792047944514825 0 0 0 0.00349038077243821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.238773274557474 0 0 0 0 0 0 0 0 0 0 0 0.0046802833084967 0.0109184259608436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.035882172031808 0 0 0 0 0 0.00325156524590297 0 0 0 0 0 0 0 0 0 0 0 0.0042902596994553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00312018887233113 0 0 0.388103492812264 0 0 0 0 0 0.00381356417729361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000715043283242551 0 0 0 0 0 0 0
"Sample422" 0 0 0.0150927888054135 0 0 0.0198092853071052 0 0 0 0.291044114896698 0 0 0 0 0 0 0 0 0 0 0 0 0.000999246707117032 0.00211299043275789 0.0140819691341035 0 0 0 0 0 0 0 0 0 0.00105649521637894 0 0 0 0 0 0 0 0 0.0060951647098785 0 0 0.00699151246133123 0 0 0 0 0 0 0 0 0 0 0 0.0148090897677177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174590311181266 0 0 0 0 0 0 0 0.00220103170078946 0 0 0.00967043676319399 0 0 0 0 0 0.121719369929132 0 0 0 0.00459345746251714 0 0 0 0 0 0 0 0.211299043275789 0.0678058312736041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0014406752950622 0 0 0 0 0 0.00667260136660384 0.0110051585039473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00377319720135336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00299340311307366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.048761317679028 0 0 0 0 0 0.0058694178687719 0 0 0 0 0 0 0 0 0 0.00145835229254762 0 0 0 0.0060951647098785 0 0 0 0.00880412680315784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024380658839514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00125773240045112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
